osmid,grid_index,y,x
888531321,4659,41.8615089,12.5756133
302131870,4660,41.8616722,12.5822485
1177607773,4661,41.8618294,12.58735
302025213,4662,41.8624465,12.5937456
1323500470,4663,41.8623484,12.5987956
1750122115,4664,41.8623021,12.6046461
309990847,4665,41.8620457,12.6102667
6392884558,4666,41.8623617,12.6162488
300105405,4667,41.8613244,12.621399
308682379,4668,41.861589,12.6275715
1363485762,4730,41.8659857,12.4098729
5356795102,4731,41.8671449,12.4157521
2192308503,4732,41.8664627,12.4221209
307534887,4733,41.8652999,12.4253507
4402669058,4734,41.8658074,12.4331386
2222356619,4735,41.865819,12.4383566
6383930015,4736,41.8659917,12.4439197
376676462,4737,41.8663709,12.4501137
306506517,4738,41.8643859,12.4569558
247845899,4739,41.8661052,12.4609995
306297731,4740,41.8660954,12.4670258
880163593,4741,41.8662363,12.4722842
414120454,4742,41.8658919,12.4789596
256821967,4743,41.8659019,12.4844081
254525435,4744,41.8665657,12.4901712
412043864,4745,41.8662296,12.4961744
294767098,4746,41.8656997,12.5018017
255021600,4747,41.8655945,12.5089214
259672719,4749,41.8674153,12.5203125
302209579,4750,41.8672982,12.5257335
299617912,4751,41.866398,12.5306653
302187868,4752,41.8664708,12.5349821
2472283179,4753,41.8659989,12.5417721
299620414,4754,41.8661476,12.5467011
1757474604,4755,41.8664305,12.5529915
302170928,4756,41.8644999,12.5575831
220869832,4757,41.8658936,12.5675004
302126729,4758,41.8673167,12.569525
302129959,4759,41.8666322,12.5758563
1502748678,4760,41.8664837,12.5813017
302133946,4761,41.8673249,12.5868994
302134386,4762,41.8664579,12.5925885
9706717983,4763,41.8662537,12.5987074
2273430390,4764,41.8662052,12.603853
5763224662,4765,41.8649443,12.6101767
302019847,4766,41.8662747,12.6178743
308696869,4767,41.8660907,12.6215078
309016430,4768,41.8666194,12.6278951
300373676,4830,41.8705899,12.4094125
307537743,4831,41.8695577,12.4166258
307536440,4832,41.8703536,12.4203617
415667835,4835,41.8708335,12.4391716
306513033,4836,41.8708358,12.4444974
305865005,4837,41.8706353,12.4504014
306048322,4838,41.8709439,12.4569404
1184974094,4839,41.8704757,12.4617257
756155938,4840,41.8708319,12.4673272
9906265032,4841,41.8712999,12.4731205
267116745,4842,41.8706733,12.4794027
130216698,4843,41.8700867,12.4845276
130221075,4844,41.8706309,12.489133
251895413,4845,41.8710647,12.4962046
276553181,4846,41.8698803,12.5020824
7264894308,4847,41.8728139,12.508186
270194676,4848,41.8705093,12.5134759
294042019,4849,41.8709717,12.5190863
302209300,4850,41.870325,12.5254361
302180935,4851,41.8705672,12.5304557
413484796,4852,41.8703837,12.5361496
261629476,4853,41.8710795,12.5398057
301689098,4854,41.87004,12.547075
8310982480,4858,41.8706274,12.571014
8426962794,4859,41.8701968,12.5755702
301493747,4860,41.8704545,12.5816931
301651852,4861,41.8703029,12.5880519
301653891,4862,41.8705618,12.5937244
301658176,4863,41.8705733,12.5984827
1150135749,4864,41.870645,12.6030876
919555559,4865,41.8712272,12.6118657
4231952986,4866,41.870342,12.6158296
2516643930,4867,41.8711185,12.6223445
308690146,4868,41.8702388,12.6272744
300371373,4930,41.8737363,12.4114105
2018043586,4931,41.8748206,12.4157341
307543926,4932,41.8753531,12.4212864
1701678102,4933,41.8751263,12.4268027
415662375,4934,41.8738621,12.432436
306049327,4935,41.8745609,12.4401918
306048871,4936,41.8746658,12.4444594
260713117,4937,41.875134,12.4502786
195340559,4938,41.8746507,12.4553877
305869072,4939,41.8751915,12.461848
305859615,4940,41.8750522,12.4672024
251791967,4941,41.8754686,12.4741579
267116713,4942,41.8752841,12.4789412
302960065,4943,41.8755665,12.4856584
251897285,4944,41.8746863,12.490582
254314456,4945,41.8750617,12.4962107
252049763,4946,41.8751312,12.5031288
246114500,4947,41.875486,12.5075147
258251334,4948,41.8749893,12.5131057
5780451112,4949,41.8752131,12.5191328
302178162,4950,41.8747335,12.5246654
301674720,4951,41.8756212,12.5301517
301681652,4952,41.8748093,12.5352029
301688640,4953,41.8752089,12.5421304
301688103,4954,41.8757061,12.5474236
301028195,4955,41.876415,12.5543936
417683258,4956,41.8753402,12.5594716
301034160,4957,41.8751468,12.5647505
301034447,4958,41.8750866,12.5703044
301491230,4959,41.8748812,12.5765126
301491034,4960,41.874629,12.582254
634165285,4961,41.8743385,12.5869971
301651510,4962,41.874437,12.5936292
1432207342,4963,41.8752622,12.5988374
8427005726,4964,41.8744371,12.6039362
308680126,4965,41.8728757,12.6124742
308679529,4966,41.8754365,12.6161115
308678582,4967,41.8756835,12.6208044
308709594,4968,41.874553,12.628372
300380534,5031,41.8792633,12.4165396
307545891,5032,41.8801687,12.4216126
260561420,5033,41.8800538,12.4265945
300383531,5034,41.878045,12.4341221
833754791,5035,41.8802413,12.4373217
262066114,5036,41.8792196,12.4443198
1682317776,5037,41.8798925,12.4494988
301595369,5038,41.8801701,12.4558485
305868924,5039,41.8791692,12.4616926
305848872,5040,41.8796397,12.4670067
251784715,5041,41.8792122,12.473336
251786566,5042,41.879163,12.47871
100993421,5043,41.8799722,12.4847013
101142296,5044,41.879196,12.4898278
878626078,5045,41.8795721,12.4959481
551804270,5046,41.8796124,12.5018979
267944269,5047,41.8797481,12.5069772
303198287,5048,41.8791782,12.5129896
469543602,5049,41.8797138,12.519092
301668972,5050,41.8791539,12.5253896
301669438,5051,41.8791317,12.5300851
301683831,5052,41.8796742,12.5363037
301684333,5053,41.8792017,12.5420091
1919380167,5054,41.8789475,12.547372
301028293,5055,41.8781247,12.5546708
251876600,5056,41.8790752,12.5592899
301034524,5057,41.8796303,12.5650152
1569272008,5058,41.8795243,12.5703746
301490505,5059,41.8788343,12.5765577
2008704588,5060,41.8794171,12.5819362
2181449900,5061,41.8775616,12.5851662
634165368,5062,41.8812618,12.5917433
2192443924,5064,41.8777152,12.6070577
3558115704,5065,41.8795304,12.6096198
308677557,5066,41.8795112,12.6163978
296268250,5067,41.8788626,12.622967
2219752488,5068,41.8799955,12.626903
307547114,5131,41.8837661,12.4167942
307546501,5132,41.8843284,12.421775
2018043611,5133,41.8840435,12.4265046
428770653,5134,41.8842192,12.4303492
301594949,5138,41.8836545,12.4558519
305868773,5139,41.8839408,12.4608433
305315312,5140,41.8836122,12.4664769
1001095706,5141,41.8842797,12.4735787
1191074035,5142,41.8834354,12.4791508
266773774,5143,41.8833623,12.4850148
101142266,5144,41.8839269,12.4901377
246251786,5145,41.882967,12.4971755
246258499,5146,41.8841465,12.5007742
2188993406,5147,41.8840797,12.5073607
2068205076,5148,41.8836978,12.5129171
828145429,5149,41.8837123,12.5185814
246127037,5150,41.8839699,12.5243352
1142908063,5151,41.8842225,12.5309853
245551223,5152,41.8842943,12.5367168
301017220,5153,41.8839335,12.5417231
1893283403,5154,41.884604,12.5489207
418056534,5155,41.8837875,12.5532458
417979568,5156,41.8835336,12.5587807
415582390,5157,41.884184,12.5642343
298556207,5158,41.8839353,12.570911
2023496083,5159,41.8830994,12.5763263
1791438104,5160,41.8852378,12.5811945
301691568,5161,41.8837712,12.5889762
301492035,5162,41.8837764,12.5933844
3558100483,5164,41.8841015,12.6045815
262481533,5165,41.8829605,12.6106775
308622093,5166,41.8835163,12.6159747
308711538,5167,41.8837728,12.6239125
308711536,5168,41.8827222,12.6285001
307556843,5230,41.8893806,12.4103604
1106291843,5232,41.8882116,12.4215386
2328181474,5233,41.890156,12.4297094
377033817,5234,41.8901482,12.434804
38363189,5235,41.8878938,12.4404613
307877870,5236,41.8891722,12.4428776
278940403,5238,41.8875573,12.4584527
260717153,5239,41.8884074,12.4617767
257349966,5240,41.8880332,12.4675706
247334645,5241,41.8886212,12.4730132
305313562,5242,41.8884092,12.4784277
32650405,5243,41.8881857,12.4832606
269271632,5244,41.8864422,12.4906341
101007862,5245,41.8880152,12.4963225
2069702599,5246,41.8892045,12.5020037
246118759,5247,41.8880976,12.5079049
246247188,5248,41.8883672,12.513333
330362153,5249,41.888221,12.5187596
245551397,5250,41.8892795,12.5248084
245551748,5251,41.8879505,12.5307043
301015758,5252,41.8883678,12.5365897
2112420548,5253,41.8879038,12.5412508
301028832,5254,41.8876494,12.5485973
301026602,5255,41.8888057,12.5539735
1909698210,5256,41.8877475,12.5592626
301033699,5257,41.8885039,12.5653618
301478058,5258,41.8881939,12.5710721
301489633,5259,41.8881741,12.5759496
2066359177,5260,41.8886557,12.5799836
428474922,5261,41.8880638,12.5876415
6373758288,5262,41.8876549,12.5906845
3780597902,5263,41.8896856,12.6000143
5144646909,5264,41.8869884,12.6039211
302017810,5265,41.8874678,12.6117325
1783329680,5266,41.8881669,12.6161047
919555577,5267,41.8880308,12.6210885
308401859,5268,41.8899289,12.6303841
332010824,5330,41.8930716,12.410462
308084228,5331,41.8920591,12.41649
307560039,5332,41.89232,12.4221048
32630095,5333,41.8908144,12.4266952
376312211,5334,41.8938819,12.4326926
262050809,5335,41.8926209,12.4378196
32630104,5336,41.8922686,12.4433114
307884260,5337,41.8934676,12.4499097
122548664,5338,41.894628,12.4574904
378335609,5339,41.8920137,12.4605328
247289566,5340,41.8927475,12.467322
658678497,5341,41.8929003,12.4731757
299808832,5342,41.8935085,12.4791653
1355115141,5343,41.8915902,12.4845521
1538138815,5344,41.8924657,12.4903029
255250283,5345,41.8933124,12.4945264
255259845,5346,41.8926537,12.5015563
252712468,5347,41.8926624,12.5076993
26619072,5348,41.8928151,12.5132546
346452350,5349,41.8919487,12.5204748
2191821916,5350,41.8916344,12.525937
356917567,5351,41.8926563,12.5302926
1141524148,5352,41.892505,12.5360907
332012026,5353,41.8927982,12.5417354
1179019640,5354,41.8928219,12.5472163
301026337,5355,41.8914511,12.5525268
2092893350,5356,41.8923658,12.5590579
301486828,5357,41.8925947,12.5648262
301478163,5358,41.8919863,12.5706904
301489291,5359,41.8928996,12.5760613
3558100695,5360,41.8931016,12.5815012
497369056,5361,41.8925642,12.5871539
302022013,5362,41.8917162,12.5935407
295729577,5363,41.8936124,12.5990691
3558100577,5364,41.8929958,12.6040994
2194878538,5365,41.8934369,12.6107071
219575219,5366,41.8932546,12.6161878
219557208,5367,41.8928166,12.6242588
308397850,5368,41.8926541,12.6274419
305207525,5430,41.8965614,12.4096514
308086348,5431,41.8965503,12.4160881
1217743455,5432,41.8967479,12.4204124
375703348,5433,41.8972344,12.4284035
3178411662,5434,41.8974403,12.4340228
224898329,5435,41.8970844,12.4374196
307879458,5436,41.8964666,12.4441186
122553833,5437,41.8969267,12.4509725
417894899,5438,41.8971998,12.4553766
1000879106,5439,41.8977276,12.4613226
756884998,5440,41.896896,12.4675424
25388195,5441,41.8971861,12.4727063
279143970,5442,41.8977128,12.4797629
256575406,5443,41.8972325,12.4850271
1107500029,5444,41.8975718,12.4903397
25418922,5445,41.8973743,12.4960073
122571141,5446,41.8973189,12.5012328
1141992613,5447,41.8970178,12.506161
257362156,5448,41.8971343,12.5133954
255276200,5449,41.8969176,12.5183347
304557337,5450,41.8975543,12.5246996
208740804,5451,41.8964792,12.5313021
295778778,5452,41.8969231,12.5360177
1701795590,5453,41.8978773,12.5422016
301633627,5454,41.897419,12.5467469
1150793199,5455,41.8966189,12.5529068
6373434447,5456,41.8973957,12.5592067
866756078,5457,41.8970384,12.5642682
2498922462,5458,41.8970685,12.5704406
900523401,5459,41.8972469,12.5761845
260978754,5460,41.8972368,12.5806174
1166475011,5461,41.8971918,12.587602
302011079,5462,41.8980769,12.5925496
296265728,5464,41.8990508,12.6051622
5435627070,5465,41.8972122,12.6105693
245919720,5466,41.8975292,12.6153704
4358748510,5467,41.8967554,12.6226447
4280949053,5468,41.8971123,12.6273142
305208029,5530,41.9016863,12.4100021
305207537,5531,41.9016829,12.4154134
305225201,5532,41.9015797,12.4221361
307864612,5533,41.9013847,12.4271785
308100506,5534,41.9022705,12.4324365
305340008,5535,41.9012721,12.4385728
224898178,5536,41.901193,12.4453551
32630156,5537,41.9004799,12.4507201
122546577,5538,41.9002591,12.4565969
250555316,5539,41.9015339,12.4615089
1125488254,5540,41.9011943,12.467655
330869907,5541,41.9010749,12.4733328
309280912,5542,41.9021794,12.4792778
281045225,5543,41.9023863,12.4861439
253874144,5544,41.9019686,12.4907386
25418882,5545,41.902029,12.4952304
258995597,5546,41.9019919,12.502976
25643610,5547,41.9010124,12.5079782
9657623427,5548,41.90097,12.5127007
276549493,5549,41.9016805,12.5188919
101181731,5551,41.9014508,12.5304507
295788192,5552,41.9015126,12.5365263
259344438,5553,41.9010014,12.541857
6111401257,5554,41.9012586,12.5474921
247702270,5555,41.9019225,12.5525601
245449974,5556,41.9020347,12.557763
301644174,5557,41.9008929,12.5645539
2427012503,5558,41.9016655,12.5704662
260976593,5559,41.9013582,12.5754638
260978745,5560,41.9032273,12.5818456
297136177,5561,41.90228,12.5877476
5147590661,5562,41.9015521,12.5938232
5435278335,5563,41.9024081,12.5992446
296266193,5564,41.9006542,12.6039685
296265360,5565,41.9007734,12.6109075
10907594893,5566,41.9017691,12.6155039
4358748512,5568,41.8997447,12.6253872
6386568877,5630,41.9057786,12.4106057
324659461,5631,41.9062201,12.4151562
303323671,5632,41.9057237,12.4212008
305337193,5633,41.9052311,12.4267037
308102353,5634,41.9061496,12.4352636
308101862,5635,41.905555,12.4373556
294024818,5636,41.9059366,12.4444198
307881309,5637,41.906967,12.4495231
1272255767,5638,41.9062557,12.4562423
246677429,5639,41.9059068,12.4612455
153591793,5640,41.9062153,12.4668764
294022371,5641,41.9058054,12.472868
293806533,5642,41.9067303,12.4789254
2026317934,5643,41.9057978,12.4837436
415368299,5644,41.9059648,12.490811
1150894127,5645,41.9056254,12.4960153
270323994,5646,41.9055951,12.5020383
503717915,5647,41.9051997,12.5059527
8976321388,5648,41.90556,12.515592
1372594193,5649,41.9068861,12.5175685
2071971266,5650,41.9067562,12.5231549
1723799032,5651,41.9061549,12.5324484
295722453,5652,41.9060871,12.5369547
2209136666,5653,41.9060879,12.5427063
259445287,5654,41.9064355,12.5467987
907905624,5655,41.9056958,12.5532624
7439779505,5656,41.9061276,12.5589031
335605531,5657,41.9071119,12.564315
1179034850,5658,41.9061403,12.5716396
296260167,5659,41.9078145,12.5761751
10907648727,5660,41.9056804,12.5817535
2225831502,5661,41.9061783,12.5868793
1166474743,5662,41.9056028,12.5935061
6364897510,5663,41.9057943,12.5983716
260978456,5664,41.9048421,12.605333
1701555379,5665,41.9059824,12.6106037
2066623192,5666,41.9067652,12.6151821
308396013,5668,41.90792,12.6270784
305205155,5730,41.9104302,12.4097714
1387919641,5731,41.9104644,12.4154371
303319017,5732,41.9103633,12.4211555
38362908,5733,41.9094176,12.4248119
299856273,5734,41.9099917,12.4338001
11420006629,5735,41.9105605,12.4388651
294025679,5736,41.910036,12.444815
153531448,5737,41.9102825,12.4505404
687588779,5738,41.910789,12.4558496
614603842,5739,41.9103942,12.461586
153260603,5740,41.9099914,12.4669618
1716354044,5741,41.9105386,12.4732549
303982531,5742,41.9107578,12.4795038
259320674,5743,41.9090831,12.4866906
309309089,5744,41.9098988,12.4903299
255680546,5745,41.9106491,12.496173
413740989,5746,41.9099502,12.5021029
292461224,5747,41.9108981,12.5072487
280135555,5748,41.9104342,12.5131955
2188993409,5749,41.9104565,12.5188469
2011253624,5750,41.9098871,12.5243016
10116071472,5751,41.9105681,12.5294384
9631122149,5752,41.9100706,12.5364157
259345769,5753,41.9103709,12.5422265
2069951816,5754,41.9099556,12.5477296
295718047,5755,41.9107515,12.5532561
2192606647,5756,41.9123036,12.5582303
335606119,5757,41.9106712,12.565158
3409417905,5758,41.9104733,12.5710305
1933930279,5759,41.9106677,12.5761501
2677125748,5760,41.910428,12.5815821
260979851,5761,41.9102239,12.5881318
270483333,5762,41.9092755,12.5924437
3665242968,5763,41.9107904,12.5996356
302015230,5764,41.9103473,12.6052751
1738180350,5765,41.9106585,12.6112668
296249455,5766,41.9100299,12.6163561
1617189480,5767,41.9115617,12.6229899
299782046,5830,41.9142893,12.409969
299519816,5831,41.9143785,12.4166093
303313469,5832,41.914193,12.4218499
663243627,5833,41.915,12.4271717
299847031,5834,41.9145072,12.4347726
299854273,5835,41.9144757,12.4379904
1307042356,5836,41.9155078,12.4444096
745990097,5837,41.9148447,12.4500823
130726985,5838,41.9147198,12.4563151
2294013266,5839,41.9151129,12.4615482
224549535,5840,41.914852,12.4668699
277975679,5841,41.9147866,12.4727746
6124731530,5842,41.9162674,12.4788637
2141792923,5843,41.9154425,12.4840549
257491290,5844,41.9167991,12.4919208
261733181,5845,41.9150192,12.4957889
907703594,5846,41.914337,12.5016226
386683333,5847,41.9150708,12.50753
2268323910,5848,41.9146551,12.5136919
292457417,5849,41.9145321,12.5186279
2101305295,5850,41.9147811,12.5251956
1596514030,5851,41.9151732,12.5300809
3465554007,5852,41.914843,12.5374083
1617125313,5853,41.9143643,12.541725
1927795782,5854,41.9149291,12.5481086
295228532,5855,41.9147232,12.5533068
1570889255,5856,41.9150344,12.5585547
295524293,5857,41.9146929,12.5642956
260975132,5858,41.9147862,12.5701187
908096518,5859,41.9148678,12.5761965
1568429266,5860,41.9145711,12.5814721
270476427,5861,41.912912,12.5870952
270483275,5862,41.9146843,12.593657
2177688402,5863,41.9159605,12.5987991
841809102,5864,41.9146278,12.6041048
296262227,5865,41.9155601,12.6105795
296262179,5866,41.9159697,12.6145076
1137469031,5867,41.915632,12.6210822
299771798,5930,41.9185741,12.4097327
299520038,5931,41.9194211,12.4165226
303313460,5932,41.9186674,12.4215087
299853584,5934,41.9191202,12.4346883
299846707,5935,41.9188889,12.4384643
1165768468,5936,41.9193607,12.4443197
731206799,5937,41.9202247,12.4491873
2766876717,5938,41.9194397,12.4551811
1046022637,5939,41.9193001,12.4615345
224549736,5940,41.919375,12.4670247
297721619,5941,41.9191932,12.4727719
259285913,5942,41.9195093,12.4789361
2026732006,5943,41.9192786,12.4844753
280135454,5944,41.9189911,12.4902086
255398855,5945,41.9189768,12.4958989
261726344,5946,41.9192164,12.5017857
1263552240,5947,41.9192916,12.5076957
1333380151,5948,41.9190855,12.5132875
294044648,5949,41.9189824,12.5183454
292451604,5950,41.9193193,12.5243543
2196671660,5951,41.919008,12.5316076
2311545318,5952,41.9192882,12.5358844
3134183291,5953,41.9188361,12.5421057
295214514,5954,41.919012,12.5476549
295228157,5955,41.9188163,12.5534492
1163140257,5956,41.9193862,12.5590182
247877800,5957,41.9191027,12.5649627
1701776266,5958,41.9196189,12.569406
2457210405,5959,41.9184697,12.5743265
260979873,5961,41.9192206,12.5893263
361143819,5962,41.9194189,12.5930313
356732726,5963,41.9191848,12.6004095
296264358,5964,41.919081,12.6047421
296263321,5965,41.9189261,12.6108347
1100722612,5966,41.9192735,12.6154531
294151927,6030,41.9234501,12.4095404
299516627,6031,41.9239337,12.4148403
303307536,6032,41.9234203,12.4223485
303300876,6033,41.9245792,12.4278568
299837624,6034,41.9254139,12.4351216
2180626261,6035,41.9233459,12.4389522
299843740,6036,41.9240996,12.4449636
428644888,6037,41.9234463,12.4519664
297935387,6038,41.9244841,12.4565735
324635356,6039,41.9226559,12.4618161
295407484,6040,41.9232255,12.4682916
890002550,6041,41.9233248,12.4719941
259302004,6042,41.9233085,12.4791956
259292651,6043,41.923754,12.4849477
413502158,6044,41.9233368,12.4900138
294008018,6045,41.9236176,12.4961549
308545741,6046,41.9229921,12.5021578
259041975,6047,41.9236086,12.5072965
1114961339,6048,41.9232791,12.5130411
2114868559,6049,41.9232346,12.5197189
1701788129,6050,41.9233762,12.5247424
291623769,6051,41.9238588,12.5316813
295211452,6052,41.9231573,12.5373575
297098757,6053,41.9239331,12.5417033
250723191,6054,41.9233894,12.5465985
2333151115,6055,41.9233141,12.553212
1163140403,6056,41.9231944,12.5567421
278560667,6057,41.9232136,12.5648489
247877818,6058,41.9240729,12.5699762
297112799,6059,41.923343,12.5761995
356729757,6060,41.9229847,12.5817874
361143821,6061,41.9242536,12.5879875
356730067,6062,41.9214862,12.5919705
6385266474,6064,41.922236,12.6055107
4563443444,6065,41.922948,12.6096708
1100722699,6066,41.9219734,12.6158465
1291605703,6067,41.9235366,12.6211685
3115758091,6068,41.9231952,12.6287829
610175820,6130,41.928718,12.4101347
294146539,6131,41.9279027,12.4164109
292461612,6132,41.9276092,12.4218429
325018453,6133,41.9282533,12.4268682
1947476125,6134,41.9280948,12.4342991
1447423222,6135,41.9285186,12.4395468
5229637852,6136,41.928274,12.4450982
259649309,6137,41.92896,12.4526834
5353569027,6138,41.9287843,12.4566699
297716262,6139,41.9279186,12.4622044
2435214591,6140,41.928103,12.4672085
256245557,6141,41.9280696,12.4733503
259289245,6142,41.9286389,12.4788184
6386547759,6143,41.9283526,12.4848526
259608173,6144,41.9279116,12.4903813
259609173,6145,41.9293152,12.495132
334173283,6147,41.9283833,12.5072731
334052363,6148,41.928481,12.5137131
309560540,6149,41.9283111,12.5198244
913380462,6150,41.9276646,12.5243839
1163140384,6151,41.9268648,12.5293998
2196671695,6152,41.9268451,12.536921
1918456811,6153,41.9288776,12.5439974
295219451,6154,41.9292645,12.5455001
295219258,6155,41.9264945,12.5543045
297106882,6156,41.9286657,12.5598718
247863925,6157,41.9278526,12.5647358
297110365,6158,41.9278236,12.5703456
247877393,6159,41.928494,12.5763551
1701728123,6160,41.9285895,12.583382
260979878,6161,41.9274537,12.5871666
1701800084,6162,41.9287511,12.5939335
2348526694,6163,41.9281945,12.5990313
1143488660,6164,41.9276543,12.6039348
2344222947,6165,41.9290189,12.6096493
310724073,6166,41.9299749,12.6161785
1701741080,6167,41.9272624,12.6207248
310724128,6168,41.9282118,12.6287531
5485059135,6230,41.9313119,12.4093919
294449129,6231,41.932554,12.4152803
294455188,6232,41.9322486,12.421495
325017677,6233,41.9317677,12.4266159
355986986,6234,41.9328479,12.433416
383971456,6235,41.9340032,12.4397889
291572968,6236,41.9323468,12.4444895
297935049,6237,41.9334138,12.4522459
3456421410,6238,41.9317219,12.4557565
410738393,6239,41.9325283,12.4603291
6267873456,6240,41.9323096,12.4675072
297983338,6241,41.9326949,12.4732336
299813564,6242,41.9327952,12.4780594
308792972,6243,41.9314238,12.4845154
259612408,6244,41.9324576,12.4895748
2065273374,6245,41.9324396,12.4951555
255386914,6247,41.932424,12.5091178
2495530146,6248,41.931715,12.5132145
1565579620,6249,41.9324104,12.5189835
293820153,6250,41.9325699,12.5246882
247866308,6251,41.9333207,12.5295948
295221573,6252,41.9322381,12.5358807
2133591298,6253,41.9311071,12.5403881
297105541,6254,41.9317825,12.5485296
2410874780,6255,41.9329286,12.5526777
248512706,6256,41.93306,12.5588596
248508966,6257,41.9316172,12.5650151
6699100146,6258,41.9320326,12.5686255
297138579,6259,41.9311914,12.578427
9767223829,6260,41.932421,12.5827134
2068091217,6261,41.9327198,12.5877914
3039325721,6262,41.9327124,12.5934356
297115671,6263,41.9320088,12.5994062
297116365,6264,41.932962,12.6036261
1777545389,6265,41.9334879,12.6100494
310723958,6266,41.9324767,12.6157848
310723289,6267,41.931628,12.6205767
1701741218,6268,41.9329055,12.6283461
1088122226,6331,41.9357117,12.4170999
292462469,6332,41.9370446,12.4213281
728892023,6333,41.9366771,12.4282134
308135686,6334,41.9372543,12.4330563
299511830,6335,41.9362713,12.4385451
224808578,6336,41.9364841,12.4431362
1200980896,6337,41.9384337,12.4499881
365594516,6338,41.9364916,12.4557677
296954707,6339,41.9371074,12.4614782
306120655,6340,41.9367005,12.4666394
247833815,6341,41.9373323,12.4721624
259314829,6342,41.9384685,12.4785427
634193014,6343,41.9373215,12.4843412
1950425083,6344,41.9365385,12.4904948
1106903398,6345,41.9355909,12.4962447
471573440,6346,41.9376407,12.5006415
259059829,6347,41.9361598,12.5078351
293821778,6348,41.9366048,12.5125681
293820924,6349,41.9373613,12.5186894
293818440,6350,41.9363721,12.5269316
247178632,6351,41.9372544,12.5303816
1493160026,6352,41.9369042,12.5355509
295251825,6353,41.9378211,12.5412501
297152970,6354,41.9367577,12.5473288
247864303,6355,41.9365429,12.5534615
248512782,6356,41.9359052,12.5586465
248509104,6357,41.9377022,12.5650658
248509093,6358,41.9366108,12.5705067
297156127,6359,41.938235,12.5769035
297826513,6360,41.9364531,12.5818209
297828116,6361,41.9371842,12.5868725
356780872,6362,41.9370184,12.5936914
245809036,6363,41.9351349,12.5997059
2475466949,6364,41.9368711,12.6037998
310946146,6365,41.9373562,12.6101207
8571770627,6366,41.9366358,12.6159072
310946144,6367,41.9365904,12.6227582
1701741329,6368,41.9366874,12.6274783
