u_index,u,v_index,v,length
6796,291629191,6896,2437621181,0.034033879
6803,261960930,6804,309308376,0.051729731
6832,315141718,6833,247701572,0.041315185
6832,315141718,6932,315143621,0.026985702
6833,247701572,6834,1333306720,0.037996527
6833,247701572,6933,247701759,0.055029742
6834,1333306720,6835,309309912,0.053176803
6834,1333306720,6934,259321398,0.066062686
6835,309309912,6836,247701194,0.053982391
6835,309309912,6935,247701590,0.030806533
6836,247701194,6936,32641653,0.021601304
6859,257906427,6860,296391630,0.019684185
6859,257906427,6959,257904934,0.040058059
6860,296391630,6861,1227744620,0.037642343
6860,296391630,6960,308549193,0.020433626
6861,1227744620,6961,413740030,0.039380323
6894,291628722,6994,2437621188,0.039264044
6901,153325472,6902,309308362,0.053341577
6902,309308362,7002,1086128541,0.047993231
6932,315143621,6933,247701759,0.042990318
6933,247701759,6934,259321398,0.06526303
6934,259321398,6935,247701590,0.028309367
6935,247701590,6936,32641653,0.0529271
6936,32641653,6937,309309089,0.041611526
6937,309309089,6938,247701374,0.047802245
6938,247701374,7038,309310039,0.03398309
6959,257904934,6960,308549193,0.053180999
6960,308549193,6961,413740030,0.035397715
6961,413740030,6962,413740991,0.026778511
6993,1964144951,6994,2437621188,0.06932112
6993,1964144951,7093,2437621193,0.066648757
6994,2437621188,7094,291631392,0.059826602
6997,291630673,6998,291629593,0.07722368
6997,291630673,7097,419622070,0.011086065
7002,1086128541,7003,278938842,0.05720176
7002,1086128541,7102,1716354044,0.047503461
7003,278938842,7004,1125488310,0.030385409
7038,309310039,7039,309310043,0.037014579
7038,309310039,7138,919655149,0.030272222
7039,309310043,7139,247701702,0.018789339
7052,1094019232,7053,1094019254,0.017978422
7053,1094019254,7153,1090520086,0.042544863
7063,9656316036,7163,8283701885,0.022595379
7092,291635331,7093,2437621193,0.06289267
7092,291635331,7192,291635332,0.048547829
7093,2437621193,7094,291631392,0.048690839
7094,291631392,7095,292456435,0.011526531
7095,292456435,7096,2188993408,0.050671792
7096,2188993408,7097,419622070,0.03927855
7096,2188993408,7196,2188993409,0.037914979
7105,309308372,7106,315147745,0.03584097
7105,309308372,7205,1716354061,0.074816645
7138,919655149,7139,247701702,0.035757367
7139,247701702,7140,309309088,0.041141707
7139,247701702,7239,315140299,0.073136616
7140,309309088,7141,309310038,0.027062309
7141,309310038,7142,247701538,0.064668903
7142,247701538,7242,1962391872,0.04086169
7149,255680546,7249,309309751,0.045878483
7153,1090520086,7253,259198914,0.056221229
7155,327776487,7156,315116272,0.061786432
7155,327776487,7255,327777202,0.033361944
7184,280135553,7185,270199975,0.025885116
7191,1964147508,7192,291635332,0.056632921
7191,1964147508,7291,280135560,0.043292796
7200,378119339,7201,279123911,0.049609602
7203,1716354048,7303,1086128537,0.050308129
7242,1962391872,7243,315136394,0.036998092
7243,315136394,7244,309309552,0.056700395
7244,309309552,7344,2116871645,0.007022479
7246,309309094,7247,309309803,0.065456832
7246,309309094,7346,309309752,0.019421728
7247,309309803,7248,315132702,0.043547421
7248,315132702,7249,309309751,0.015708611
7253,259198914,7254,317344396,0.048641586
7254,317344396,7255,327777202,0.029751067
7254,317344396,7354,317344374,0.009344508
7257,301336286,7357,301336287,0.039019941
7260,259199106,7360,292463612,0.032335667
7264,301336339,7265,413740040,0.018746756
7265,413740040,7365,294043349,0.044462519
7275,248530695,7276,10683108116,0.026727619
7275,248530695,7375,248530692,0.044563553
7276,10683108116,7376,248530689,0.05319134
7290,259665117,7291,280135560,0.025872212
7291,280135560,7391,259665025,0.062390082
7302,293813046,7303,1086128537,0.01424521
7303,1086128537,7304,309308373,0.075507539
7354,317344374,7454,259199417,0.049239835
7359,259198993,7360,292463612,0.030441608
7360,292463612,7361,301336338,0.05040457
7360,292463612,7460,259199103,0.053640692
7365,294043349,7366,413742858,0.010243926
7375,248530692,7376,248530689,0.05279465
7405,279123232,7406,277675792,0.014103427
7405,279123232,7505,295811357,0.035250415
7453,292470433,7454,259199417,0.06244455
7454,259199417,7455,907703579,0.044266587
7503,293813069,7603,293813070,0.038153716
7505,295811357,7605,293812956,0.064124746
7541,1363451445,7641,1363451448,0.050432204
7557,317341887,7558,317341903,0.05369315
7557,317341887,7657,301336288,0.048915776
7587,1333360890,7588,261721686,0.023185616
7588,261721686,7589,292458557,0.066083342
7589,292458557,7590,292458072,0.034184588
7641,1363451448,7642,1363451449,0.013263573
7650,257492852,7750,292469565,0.046631559
7652,301342402,7653,301344458,0.019646604
7652,301342402,7752,259332553,0.046446218
7653,301344458,7654,301344457,0.069703857
7672,292461247,7673,292460813,0.032867082
7771,246634716,7871,413743657,0.017449616
7794,292456421,7795,4239682792,0.010702088
7794,292456421,7894,3509784724,0.029722349
7795,4239682792,7895,3376430028,0.017846748
7857,9568295870,7957,9568295923,0.017528098
7860,259199421,7861,292462676,0.047516418
7870,294042828,7871,413743657,0.017404063
7894,3509784724,7895,3376430028,0.022962444
7895,3376430028,7896,292457348,0.041720371
7943,257493440,8043,1363447876,0.044606489
7956,9568295872,7957,9568295923,0.024090471
7998,259664879,7999,259664882,0.053811814
7999,259664882,8099,248530152,0.032819816
8043,1363447876,8044,1363447879,0.010118035
8063,1353681163,8064,301344799,0.02324293
8068,259199183,8069,289878493,0.011436025
8068,259199183,8168,309674407,0.032994261
8175,294043423,8275,294042830,0.023806468
8198,292457317,8298,1333360768,0.02050147
8260,907703594,8261,317342309,0.019794861
8261,317342309,8262,301344742,0.068325589
8266,259199425,8366,261725484,0.011665561
8291,294042611,8391,292457942,0.03772133
8296,292457417,8297,292457937,0.04925313
8297,292457937,8298,1333360768,0.055204373
8298,1333360768,8299,292457318,0.03471317
8301,277975679,8302,277675789,0.077540271
8348,257492719,8448,261733181,0.044951786
8351,255399469,8451,255398888,0.023319819
8385,2268323910,8386,261721800,0.017194583
8468,3661063233,8568,3661061624,0.020009333
8544,1764712989,8545,257491322,0.029670336
8545,257491322,8645,617834602,0.056288215
8554,966190932,8555,534440009,0.062049105
8586,294042578,8587,294042604,0.045363404
8622,1300215136,8623,1300215133,0.03023881
8622,1300215136,8722,1300215130,0.03105612
8645,617834602,8646,261731867,0.03942986
8646,261731867,8746,261726937,0.052809999
8689,261721881,8690,1333360906,0.045827607
8703,296297664,8803,296297981,0.034878865
8720,1809491650,8721,259282269,0.032172568
8721,259282269,8722,1300215130,0.043363494
8746,261726937,8747,261731858,0.031392682
8747,261731858,8748,2001545113,0.044829335
